layer_name,layer_idx,class_i,class_j,cosine_similarity
layer2.0.bn1,5,1,7,0.07134975492954254
layer2.0.bn1,5,1,8,0.27061548829078674
layer2.0.bn1,5,1,9,0.7385526299476624
layer2.0.bn1,5,2,0,0.24877023696899414
layer2.0.bn1,5,2,1,0.49569612741470337
layer2.0.bn1,5,2,3,0.0009844719897955656
layer2.0.bn1,5,2,4,0.04366246983408928
layer2.0.bn1,5,2,5,0.49572691321372986
layer2.0.bn1,5,2,6,0.028878767043352127
layer2.0.bn1,5,2,7,0.17160002887248993
layer2.0.bn1,5,2,8,0.003684932366013527
layer2.0.bn1,5,2,9,0.4964963495731354
layer2.0.bn1,5,3,0,0.3954576849937439
layer2.0.bn1,5,3,1,0.07557684183120728
layer2.0.bn1,5,3,2,0.0009844719897955656
layer2.0.bn1,5,3,4,0.17073002457618713
layer2.0.bn1,5,3,5,0.28801336884498596
layer2.0.bn1,5,3,6,0.03357797861099243
layer2.0.bn1,5,3,7,0.49111077189445496
layer2.0.bn1,5,3,8,0.2167707085609436
layer2.0.bn1,5,3,9,0.08456941694021225
layer2.0.bn1,5,4,0,0.12851354479789734
layer2.0.bn1,5,4,1,0.19419489800930023
layer2.0.bn1,5,4,2,0.04366246983408928
layer2.0.bn1,5,4,3,0.17073002457618713
layer2.0.bn1,5,4,5,0.37544479966163635
layer2.0.bn1,5,4,6,0.39972561597824097
layer2.0.bn1,5,4,7,0.09030384570360184
layer2.0.bn1,5,4,8,0.2906838059425354
layer2.0.bn1,5,4,9,0.23809760808944702
layer2.0.bn1,5,5,0,0.046761997044086456
layer2.0.bn1,5,5,1,0.21035198867321014
layer2.0.bn1,5,5,2,0.49572691321372986
layer2.0.bn1,5,5,3,0.28801336884498596
layer2.0.bn1,5,5,4,0.37544479966163635
layer2.0.bn1,5,5,6,0.15489590167999268
layer2.0.bn1,5,5,7,0.02148304507136345
layer2.0.bn1,5,5,8,0.24531957507133484
layer2.0.bn1,5,5,9,0.17498843371868134
layer2.0.bn1,5,6,0,0.17581142485141754
layer2.0.bn1,5,6,1,0.024236340075731277
layer2.0.bn1,5,6,2,0.028878767043352127
layer2.0.bn1,5,6,3,0.03357797861099243
layer2.0.bn1,5,6,4,0.39972561597824097
layer2.0.bn1,5,6,5,0.15489590167999268
layer2.0.bn1,5,6,7,0.46585801243782043
