layer_name,layer_idx,batch_idx,sample_idx,alpha_bias,alpha_weight
layer3.0.bn2,11,66,5,0.779188871383667,0.7143346071243286
layer3.0.bn2,11,66,6,0.6419159173965454,0.5081053972244263
layer3.0.bn2,11,66,7,0.4280797839164734,0.3156811594963074
layer3.0.bn2,11,66,8,0.6579689979553223,0.5282586216926575
layer3.0.bn2,11,66,9,0.5613272190093994,0.41516202688217163
layer3.0.bn2,11,66,10,0.5793916583061218,0.4651925265789032
layer3.0.bn2,11,66,11,0.5553582906723022,0.4984959661960602
layer3.0.bn2,11,66,12,0.5078737139701843,0.3779618740081787
layer3.0.bn2,11,66,13,0.46859443187713623,0.35701072216033936
layer3.0.bn2,11,66,14,0.7597349286079407,0.6431639194488525
layer3.0.bn2,11,66,15,0.597407341003418,0.5248757600784302
layer3.0.bn2,11,66,16,0.5590547323226929,0.4932538568973541
layer3.0.bn2,11,66,17,0.5828566551208496,0.5369693040847778
layer3.0.bn2,11,66,18,0.6425098180770874,0.5296519994735718
layer3.0.bn2,11,66,19,0.7520196437835693,0.6816269755363464
layer3.0.bn2,11,66,20,0.5351396203041077,0.451256662607193
layer3.0.bn2,11,66,21,0.18193840980529785,0.17893974483013153
layer3.0.bn2,11,66,22,0.5938679575920105,0.4397285282611847
layer3.0.bn2,11,66,23,0.6121737360954285,0.5251414775848389
layer3.0.bn2,11,66,24,0.16870298981666565,0.09367302060127258
layer3.0.bn2,11,66,25,0.304378867149353,0.21561455726623535
layer3.0.bn2,11,66,26,0.08817065507173538,0.05673300474882126
layer3.0.bn2,11,66,27,0.5092493295669556,0.37873125076293945
layer3.0.bn2,11,66,28,0.5009068250656128,0.4099781811237335
layer3.0.bn2,11,66,29,0.39204901456832886,0.324489027261734
layer3.0.bn2,11,66,30,0.6607470512390137,0.5479730367660522
layer3.0.bn2,11,66,31,0.6989308595657349,0.6206020712852478
layer3.0.bn2,11,66,32,0.6120355725288391,0.47054827213287354
layer3.0.bn2,11,66,33,0.37663534283638,0.291836142539978
layer3.0.bn2,11,66,34,0.7459169626235962,0.6792488098144531
layer3.0.bn2,11,66,35,0.4474092125892639,0.39457279443740845
layer3.0.bn2,11,66,36,0.5757937431335449,0.41282644867897034
layer3.0.bn2,11,66,37,0.6604591608047485,0.5076828598976135
layer3.0.bn2,11,66,38,0.5337204337120056,0.39226824045181274
layer3.0.bn2,11,66,39,0.7357956767082214,0.6263340711593628
layer3.0.bn2,11,66,40,0.6085205078125,0.5374436378479004
layer3.0.bn2,11,66,41,0.4554176926612854,0.3113337457180023
layer3.0.bn2,11,66,42,0.6922705769538879,0.6437250971794128
layer3.0.bn2,11,66,43,0.7986323833465576,0.7334057688713074
layer3.0.bn2,11,66,44,0.7316344976425171,0.6273471117019653
layer3.0.bn2,11,66,45,0.6689319610595703,0.5686743855476379
layer3.0.bn2,11,66,46,0.5376474261283875,0.4712091386318207
layer3.0.bn2,11,66,47,0.7698894739151001,0.6620844602584839
layer3.0.bn2,11,66,48,0.7604387998580933,0.6741606593132019
